Cycle/CIFAR,XAI Method,Sample ID,Continuity,Compactness,Correctness,Consistency,XQS
17,SHAP,1,0.182,0.47,0.026,0.233,0.465
17,SHAP,2,0.146,0.472,0.019,0.204,0.451
17,SHAP,3,0.154,0.489,0.012,0.177,0.452
17,SHAP,4,0.017,0.46,0.016,0.171,0.408
17,SHAP,5,0.076,0.466,0.077,0.233,0.425
17,SHAP,6,0.185,0.547,0.009,0.175,0.474
17,SHAP,7,0.243,0.533,0.041,0.367,0.526
17,SHAP,8,0.225,0.489,0.844,0.225,0.274
17,SHAP,9,0.264,0.494,0.317,0.179,0.405
17,SHAP,10,0.161,0.451,0.008,0.205,0.452
17,SHAP,11,0.207,0.456,0.004,0.236,0.474
17,SHAP,12,0.33,0.521,0.059,0.238,0.508
17,SHAP,13,0.118,0.55,0.013,0.228,0.471
17,SHAP,14,0.121,0.528,0.913,0.244,0.245
17,SHAP,15,0.205,0.475,0.002,0.23,0.477
17,SHAP,16,0.173,0.561,0.869,0.28,0.286
17,SHAP,17,0.122,0.444,0.003,0.223,0.446
17,SHAP,18,0.178,0.518,0.013,0.306,0.497
17,SHAP,19,0.105,0.478,0.063,0.283,0.451
17,SHAP,20,0.17,0.48,0.082,0.337,0.476
17,SHAP,21,0.145,0.448,0.001,0.259,0.463
17,SHAP,22,0.224,0.5,0.842,0.239,0.28
17,SHAP,23,0.202,0.51,0.039,0.238,0.478
17,SHAP,24,0.23,0.469,0.004,0.181,0.469
17,SHAP,25,0.127,0.498,0.004,0.278,0.475
17,SHAP,26,0.132,0.468,0.018,0.18,0.441
17,SHAP,27,0.158,0.492,0.047,0.212,0.454
17,SHAP,28,0.137,0.501,0.017,0.254,0.469
17,SHAP,29,0.062,0.498,0.021,0.153,0.423
17,SHAP,30,0.114,0.527,0.127,0.25,0.441
17,SHAP,31,0.207,0.488,0.009,0.205,0.473
17,SHAP,32,0.231,0.468,0.009,0.246,0.484
17,SHAP,33,0.263,0.544,0.932,0.311,0.296
17,SHAP,34,0.147,0.472,0.324,0.253,0.387
17,SHAP,35,0.141,0.474,0.092,0.206,0.432
17,SHAP,36,0.068,0.452,0.086,0.201,0.409
17,SHAP,37,0.206,0.494,0.06,0.228,0.467
17,SHAP,38,0.151,0.497,0.564,0.276,0.34
17,SHAP,39,0.078,0.475,0.006,0.276,0.456
17,SHAP,40,0.246,0.53,0.561,0.162,0.344
17,SHAP,41,0.165,0.452,0.002,0.207,0.456
17,SHAP,42,0.204,0.497,0.858,0.318,0.29
17,SHAP,43,0.088,0.532,0.0,0.298,0.479
17,SHAP,44,0.114,0.48,0.003,0.2,0.448
17,SHAP,45,0.147,0.501,0.06,0.219,0.452
17,SHAP,46,0.274,0.565,0.019,0.148,0.492
17,SHAP,47,0.133,0.443,0.056,0.241,0.44
17,SHAP,48,0.202,0.519,0.015,0.242,0.487
17,SHAP,49,0.117,0.486,0.003,0.293,0.473
17,SHAP,50,0.073,0.481,0.008,0.163,0.427
17,SHAP,51,0.193,0.5,0.182,0.191,0.425
17,SHAP,52,0.055,0.477,0.064,0.24,0.427
17,SHAP,53,0.069,0.458,0.002,0.249,0.443
17,SHAP,54,0.116,0.474,0.823,0.242,0.252
17,SHAP,55,0.062,0.518,0.022,0.234,0.448
17,SHAP,56,0.267,0.531,0.028,0.298,0.517
17,SHAP,57,0.371,0.524,0.021,0.395,0.568
17,SHAP,58,0.232,0.474,0.003,0.275,0.495
17,SHAP,59,0.085,0.48,0.014,0.164,0.429
17,SHAP,60,0.149,0.527,0.004,0.289,0.49
17,SHAP,61,0.169,0.48,0.046,0.223,0.457
17,SHAP,62,0.156,0.458,0.019,0.21,0.451
17,SHAP,63,0.159,0.509,0.003,0.208,0.468
17,SHAP,64,0.152,0.447,0.119,0.287,0.442
17,SHAP,65,0.207,0.473,0.042,0.231,0.467
17,SHAP,66,0.209,0.443,0.153,0.243,0.435
17,SHAP,67,0.048,0.474,0.042,0.196,0.419
17,SHAP,68,0.217,0.494,0.29,0.341,0.441
17,SHAP,69,0.283,0.51,0.013,0.254,0.508
17,SHAP,70,0.098,0.48,0.073,0.219,0.431
17,SHAP,71,0.158,0.54,0.005,0.21,0.476
17,SHAP,72,0.164,0.456,0.043,0.249,0.457
17,SHAP,73,0.111,0.485,0.072,0.257,0.445
17,SHAP,74,0.166,0.524,0.002,0.221,0.477
17,SHAP,75,0.217,0.49,0.077,0.203,0.458
17,SHAP,76,0.008,0.492,0.009,0.251,0.436
17,SHAP,77,0.183,0.499,0.012,0.233,0.476
17,SHAP,78,0.027,0.507,0.001,0.15,0.421
17,SHAP,79,0.206,0.483,0.055,0.302,0.484
17,SHAP,80,0.078,0.481,0.003,0.221,0.445
17,SHAP,81,0.144,0.52,0.008,0.207,0.466
17,SHAP,82,0.247,0.464,0.003,0.27,0.495
17,SHAP,83,0.254,0.529,0.009,0.214,0.497
17,SHAP,84,0.187,0.526,0.915,0.235,0.258
17,SHAP,85,0.216,0.498,0.054,0.254,0.478
17,SHAP,86,0.131,0.456,0.017,0.237,0.452
17,SHAP,87,0.049,0.465,0.085,0.23,0.415
17,SHAP,88,0.159,0.486,0.108,0.151,0.422
17,SHAP,89,0.09,0.513,0.012,0.247,0.46
17,SHAP,90,0.152,0.457,0.074,0.168,0.426
17,SHAP,91,0.279,0.483,0.016,0.22,0.491
17,SHAP,92,0.198,0.526,0.012,0.229,0.485
17,SHAP,93,0.123,0.512,0.001,0.243,0.469
17,SHAP,94,0.136,0.472,0.003,0.239,0.461
17,SHAP,95,0.179,0.506,0.002,0.236,0.48
17,SHAP,96,0.125,0.481,0.014,0.263,0.464
17,SHAP,97,0.195,0.512,0.04,0.245,0.478
17,SHAP,98,0.136,0.457,0.028,0.298,0.466
17,SHAP,99,0.092,0.47,0.004,0.207,0.441
18,GradCAM,0,0.986,0.385,0.116,0.995,0.812
18,GradCAM,1,0.952,0.415,0.056,0.991,0.826
18,GradCAM,2,0.801,0.328,0.222,0.975,0.72
18,GradCAM,3,0.868,0.371,0.204,0.991,0.757
18,GradCAM,4,0.961,0.347,0.205,0.991,0.773
18,GradCAM,5,0.811,0.303,0.023,0.985,0.769
18,GradCAM,6,0.971,0.472,0.21,0.998,0.808
18,GradCAM,7,0.877,0.359,0.15,0.982,0.767
18,GradCAM,8,0.946,0.36,0.461,0.973,0.705
18,GradCAM,9,0.907,0.387,0.326,0.987,0.739
18,GradCAM,10,0.968,0.436,0.041,0.997,0.84
18,GradCAM,11,0.976,0.388,0.05,0.994,0.827
18,GradCAM,12,0.969,0.42,0.148,0.998,0.81
18,GradCAM,13,0.942,0.408,0.207,0.989,0.783
18,GradCAM,14,0.93,0.35,0.499,0.978,0.69
18,GradCAM,15,0.851,0.328,0.117,0.981,0.761
18,GradCAM,16,0.935,0.387,0.817,0.989,0.624
18,GradCAM,17,0.911,0.323,0.046,0.982,0.793
18,GradCAM,18,0.988,0.438,0.252,0.994,0.792
18,GradCAM,19,0.839,0.356,0.045,0.971,0.78
18,GradCAM,20,0.668,0.474,0.017,0.986,0.778
18,GradCAM,21,0.895,0.347,0.014,0.979,0.802
18,GradCAM,22,0.86,0.372,0.45,0.962,0.686
18,GradCAM,23,0.966,0.397,0.375,0.987,0.744
18,GradCAM,24,0.895,0.37,0.077,0.988,0.794
18,GradCAM,25,0.778,0.308,0.122,0.982,0.736
18,GradCAM,26,0.926,0.411,0.205,0.985,0.779
18,GradCAM,27,0.971,0.294,0.014,0.975,0.807
18,GradCAM,28,0.88,0.315,0.106,0.991,0.77
18,GradCAM,29,0.964,0.427,0.326,0.993,0.764
18,GradCAM,30,0.91,0.386,0.249,0.997,0.761
18,GradCAM,31,0.899,0.372,0.009,0.99,0.813
18,GradCAM,32,0.985,0.356,0.096,0.995,0.81
18,GradCAM,33,0.929,0.348,0.778,0.987,0.621
18,GradCAM,34,0.977,0.421,0.264,0.993,0.782
18,GradCAM,35,0.855,0.417,0.016,0.99,0.812
18,GradCAM,36,0.673,0.394,0.485,0.984,0.641
18,GradCAM,37,0.934,0.387,0.021,0.986,0.821
18,GradCAM,38,0.864,0.385,0.545,0.979,0.671
18,GradCAM,39,0.712,0.455,0.012,0.991,0.786
18,GradCAM,40,0.681,0.41,0.627,0.984,0.612
18,GradCAM,41,0.909,0.392,0.07,0.996,0.807
18,GradCAM,42,0.771,0.332,0.804,0.978,0.569
18,GradCAM,43,0.829,0.324,0.066,0.969,0.764
18,GradCAM,44,0.88,0.351,0.028,0.99,0.798
18,GradCAM,45,0.87,0.418,0.382,0.991,0.724
18,GradCAM,46,0.907,0.432,0.015,0.991,0.829
18,GradCAM,47,0.969,0.364,0.11,0.995,0.804
18,GradCAM,48,0.963,0.417,0.084,0.995,0.823
18,GradCAM,49,0.897,0.358,0.111,0.963,0.777
18,GradCAM,50,0.926,0.363,0.156,0.978,0.778
18,GradCAM,51,0.967,0.379,0.283,0.987,0.762
18,GradCAM,52,0.91,0.399,0.37,0.995,0.734
18,GradCAM,53,0.827,0.263,0.095,0.95,0.736
18,GradCAM,54,0.815,0.318,0.573,0.982,0.636
18,GradCAM,55,0.919,0.37,0.283,0.995,0.75
18,GradCAM,56,0.806,0.379,0.006,0.984,0.791
18,GradCAM,57,0.989,0.451,0.24,0.991,0.798
18,GradCAM,58,0.984,0.467,0.006,0.995,0.86
18,GradCAM,59,0.976,0.397,0.065,0.992,0.825
18,GradCAM,60,0.952,0.407,0.019,0.995,0.834
18,GradCAM,61,0.89,0.452,0.101,0.988,0.807
18,GradCAM,62,0.923,0.362,0.384,0.995,0.724
18,GradCAM,63,0.869,0.393,0.008,0.992,0.812
18,GradCAM,64,0.933,0.484,0.025,0.996,0.847
18,GradCAM,65,0.753,0.416,0.073,0.995,0.773
18,GradCAM,66,0.924,0.365,0.33,0.956,0.729
18,GradCAM,67,0.682,0.381,0.025,0.992,0.757
18,GradCAM,68,0.894,0.437,0.41,0.992,0.728
18,GradCAM,69,0.982,0.447,0.075,0.996,0.838
18,GradCAM,70,0.983,0.451,0.047,0.997,0.846
18,GradCAM,71,0.853,0.372,0.037,0.983,0.793
18,GradCAM,72,0.99,0.415,0.038,0.995,0.841
18,GradCAM,73,0.812,0.449,0.061,0.993,0.798
18,GradCAM,74,0.911,0.414,0.047,0.994,0.818
18,GradCAM,75,0.966,0.384,0.099,0.994,0.811
18,GradCAM,76,0.901,0.34,0.08,0.987,0.787
18,GradCAM,77,0.42,0.29,0.105,0.955,0.64
18,GradCAM,78,0.837,0.343,0.103,0.981,0.765
18,GradCAM,79,0.616,0.465,0.253,0.992,0.705
18,GradCAM,80,0.956,0.431,0.018,0.984,0.838
18,GradCAM,81,0.811,0.341,0.124,0.978,0.751
18,GradCAM,82,0.921,0.315,0.008,0.986,0.803
18,GradCAM,83,0.972,0.402,0.208,0.994,0.79
18,GradCAM,84,0.646,0.309,0.662,0.966,0.565
18,GradCAM,85,0.969,0.356,0.215,0.994,0.776
18,GradCAM,86,0.959,0.425,0.026,0.996,0.839
18,GradCAM,87,0.95,0.369,0.007,0.989,0.825
18,GradCAM,88,0.916,0.352,0.042,0.971,0.799
18,GradCAM,89,0.944,0.428,0.105,0.992,0.815
18,GradCAM,90,0.983,0.35,0.145,0.991,0.795
18,GradCAM,91,0.933,0.408,0.023,0.993,0.828
18,GradCAM,92,0.959,0.37,0.03,0.989,0.822
18,GradCAM,93,0.769,0.427,0.026,0.996,0.792
18,GradCAM,94,0.958,0.355,0.09,0.986,0.802
18,GradCAM,95,0.884,0.395,0.015,0.992,0.814
18,GradCAM,96,0.929,0.433,0.321,0.997,0.76
18,GradCAM,97,0.911,0.439,0.221,0.99,0.78
18,GradCAM,98,0.896,0.402,0.118,0.983,0.791
18,GradCAM,99,0.979,0.38,0.037,0.992,0.829
18,SHAP,0,0.102,0.507,0.012,0.283,0.47
18,SHAP,1,0.238,0.532,0.019,0.237,0.497
18,SHAP,2,0.117,0.458,0.01,0.209,0.443
18,SHAP,3,0.13,0.453,0.02,0.174,0.434
18,SHAP,4,0.037,0.469,0.015,0.167,0.414
18,SHAP,5,0.123,0.49,0.104,0.229,0.434
18,SHAP,6,0.177,0.487,0.049,0.171,0.446
18,SHAP,7,0.174,0.497,0.134,0.358,0.474
18,SHAP,8,0.108,0.496,0.739,0.223,0.272
18,SHAP,9,0.185,0.525,0.275,0.183,0.404
18,SHAP,10,0.113,0.483,0.072,0.2,0.431
18,SHAP,11,0.097,0.502,0.001,0.243,0.46
18,SHAP,12,0.077,0.491,0.065,0.239,0.436
18,SHAP,13,0.109,0.469,0.01,0.225,0.448
18,SHAP,14,0.189,0.515,0.87,0.24,0.269
18,SHAP,15,0.206,0.544,0.003,0.229,0.494
18,SHAP,16,0.146,0.494,0.585,0.29,0.336
18,SHAP,17,0.078,0.524,0.008,0.22,0.453
18,SHAP,18,0.191,0.496,0.019,0.303,0.493
18,SHAP,19,0.183,0.464,0.129,0.28,0.45
18,SHAP,20,0.11,0.545,0.079,0.33,0.477
18,SHAP,21,0.166,0.502,0.002,0.266,0.483
18,SHAP,22,0.162,0.479,0.671,0.239,0.302
18,SHAP,23,0.1,0.509,0.051,0.24,0.45
18,SHAP,24,0.118,0.458,0.003,0.18,0.439
18,SHAP,25,0.188,0.506,0.005,0.274,0.491
18,SHAP,26,0.129,0.514,0.022,0.174,0.449
18,SHAP,27,0.114,0.467,0.055,0.209,0.434
18,SHAP,28,0.085,0.551,0.052,0.251,0.459
18,SHAP,29,0.145,0.495,0.068,0.165,0.434
18,SHAP,30,0.108,0.466,0.195,0.245,0.406
18,SHAP,31,0.176,0.532,0.012,0.197,0.473
18,SHAP,32,0.219,0.45,0.011,0.249,0.477
18,SHAP,33,0.192,0.511,0.901,0.307,0.277
18,SHAP,34,0.192,0.479,0.346,0.246,0.393
18,SHAP,35,0.162,0.471,0.134,0.208,0.427
18,SHAP,36,0.149,0.49,0.099,0.205,0.436
18,SHAP,37,0.119,0.531,0.086,0.226,0.448
18,SHAP,38,0.1,0.497,0.355,0.274,0.379
18,SHAP,39,0.022,0.496,0.01,0.274,0.446
18,SHAP,40,0.175,0.502,0.367,0.164,0.368
18,SHAP,41,0.092,0.491,0.006,0.208,0.446
18,SHAP,42,0.25,0.531,0.723,0.32,0.344
18,SHAP,43,0.136,0.48,0.001,0.304,0.48
18,SHAP,44,0.171,0.474,0.01,0.199,0.459
18,SHAP,45,0.17,0.475,0.066,0.218,0.449
18,SHAP,46,0.075,0.504,0.08,0.151,0.413
18,SHAP,47,0.1,0.474,0.079,0.24,0.434
18,SHAP,48,0.157,0.499,0.016,0.242,0.47
18,SHAP,49,0.196,0.529,0.005,0.282,0.501
18,SHAP,50,0.131,0.437,0.017,0.162,0.428
18,SHAP,51,0.105,0.512,0.33,0.191,0.369
18,SHAP,52,0.174,0.5,0.095,0.242,0.455
18,SHAP,53,0.086,0.495,0.003,0.248,0.456
18,SHAP,54,0.242,0.493,0.696,0.246,0.321
18,SHAP,55,0.205,0.481,0.025,0.24,0.475
18,SHAP,56,0.169,0.552,0.062,0.296,0.489
18,SHAP,57,0.26,0.542,0.027,0.388,0.541
18,SHAP,58,0.175,0.467,0.004,0.276,0.478
18,SHAP,59,0.222,0.46,0.015,0.167,0.459
18,SHAP,60,0.12,0.532,0.005,0.277,0.481
18,SHAP,61,0.115,0.503,0.089,0.217,0.436
18,SHAP,62,0.001,0.534,0.025,0.21,0.43
18,SHAP,63,0.236,0.5,0.006,0.209,0.485
18,SHAP,64,0.162,0.462,0.229,0.291,0.422
18,SHAP,65,0.195,0.51,0.077,0.232,0.465
18,SHAP,66,0.161,0.507,0.298,0.238,0.402
18,SHAP,67,0.054,0.442,0.101,0.197,0.398
18,SHAP,68,0.331,0.518,0.265,0.34,0.481
18,SHAP,69,0.132,0.486,0.009,0.255,0.466
18,SHAP,70,0.1,0.52,0.157,0.225,0.422
18,SHAP,71,0.194,0.52,0.012,0.206,0.477
18,SHAP,72,0.173,0.495,0.105,0.251,0.453
18,SHAP,73,0.17,0.494,0.067,0.253,0.462
18,SHAP,74,0.188,0.517,0.004,0.215,0.479
18,SHAP,75,0.151,0.461,0.11,0.211,0.428
18,SHAP,76,0.131,0.486,0.012,0.253,0.464
18,SHAP,77,0.112,0.469,0.005,0.226,0.451
18,SHAP,78,0.019,0.454,0.002,0.149,0.405
18,SHAP,79,0.224,0.479,0.07,0.295,0.482
18,SHAP,80,0.187,0.449,0.005,0.213,0.461
18,SHAP,81,0.072,0.492,0.035,0.209,0.435
18,SHAP,82,0.133,0.442,0.003,0.264,0.459
18,SHAP,83,0.16,0.464,0.021,0.213,0.454
18,SHAP,84,0.058,0.476,0.809,0.243,0.242
18,SHAP,85,0.099,0.474,0.119,0.252,0.427
18,SHAP,86,0.117,0.454,0.017,0.239,0.448
18,SHAP,87,0.161,0.479,0.101,0.228,0.442
18,SHAP,88,0.039,0.535,0.14,0.156,0.398
18,SHAP,89,0.163,0.483,0.004,0.251,0.473
18,SHAP,90,0.066,0.46,0.162,0.17,0.383
18,SHAP,91,0.125,0.474,0.036,0.219,0.446
18,SHAP,92,0.191,0.518,0.037,0.23,0.475
18,SHAP,93,0.171,0.463,0.004,0.236,0.466
18,SHAP,94,0.119,0.544,0.005,0.242,0.475
18,SHAP,95,0.131,0.482,0.003,0.234,0.461
18,SHAP,96,0.125,0.471,0.031,0.255,0.455
18,SHAP,97,0.152,0.5,0.042,0.242,0.463
18,SHAP,98,0.162,0.499,0.027,0.29,0.481
18,SHAP,99,0.081,0.457,0.007,0.202,0.434
19,GradCAM,0,0.986,0.371,0.068,0.994,0.821
19,GradCAM,1,0.94,0.424,0.051,0.991,0.826
19,GradCAM,2,0.861,0.333,0.277,0.976,0.723
19,GradCAM,3,0.83,0.384,0.045,0.991,0.79
19,GradCAM,4,0.959,0.359,0.095,0.991,0.803
19,GradCAM,5,0.852,0.32,0.058,0.983,0.774
19,GradCAM,6,0.961,0.457,0.081,0.998,0.834
19,GradCAM,7,0.869,0.356,0.021,0.982,0.796
19,GradCAM,8,0.878,0.329,0.94,0.972,0.56
19,GradCAM,9,0.884,0.411,0.205,0.987,0.769
19,GradCAM,10,0.964,0.416,0.004,0.997,0.843
19,GradCAM,11,0.959,0.388,0.097,0.994,0.811
19,GradCAM,12,0.97,0.439,0.269,0.998,0.785
19,GradCAM,13,0.938,0.367,0.124,0.988,0.792
19,GradCAM,14,0.879,0.333,0.911,0.978,0.569
19,GradCAM,15,0.908,0.334,0.112,0.981,0.778
19,GradCAM,16,0.923,0.378,0.953,0.989,0.584
19,GradCAM,17,0.914,0.285,0.016,0.98,0.791
19,GradCAM,18,0.965,0.411,0.154,0.993,0.804
19,GradCAM,19,0.848,0.324,0.036,0.972,0.777
19,GradCAM,20,0.791,0.432,0.039,0.986,0.793
19,GradCAM,21,0.929,0.358,0.023,0.98,0.811
19,GradCAM,22,0.786,0.368,0.706,0.963,0.603
19,GradCAM,23,0.887,0.369,0.103,0.987,0.785
19,GradCAM,24,0.952,0.381,0.078,0.987,0.811
19,GradCAM,25,0.81,0.3,0.168,0.982,0.731
19,GradCAM,26,0.781,0.392,0.022,0.984,0.784
19,GradCAM,27,0.827,0.324,0.006,0.97,0.779
19,GradCAM,28,0.835,0.315,0.121,0.991,0.755
19,GradCAM,29,0.965,0.457,0.071,0.993,0.836
19,GradCAM,30,0.932,0.393,0.033,0.997,0.822
19,GradCAM,31,0.834,0.365,0.021,0.987,0.792
19,GradCAM,32,0.989,0.337,0.164,0.994,0.789
19,GradCAM,33,0.896,0.34,0.947,0.988,0.569
19,GradCAM,34,0.992,0.432,0.177,0.992,0.81
19,GradCAM,35,0.909,0.389,0.027,0.988,0.815
19,GradCAM,36,0.72,0.412,0.386,0.984,0.683
19,GradCAM,37,0.825,0.397,0.003,0.984,0.801
19,GradCAM,38,0.933,0.407,0.844,0.979,0.618
19,GradCAM,39,0.812,0.455,0.013,0.99,0.811
19,GradCAM,40,0.631,0.415,0.906,0.984,0.531
19,GradCAM,41,0.884,0.391,0.09,0.996,0.795
19,GradCAM,42,0.785,0.377,0.962,0.978,0.544
19,GradCAM,43,0.779,0.341,0.026,0.97,0.766
19,GradCAM,44,0.854,0.335,0.022,0.989,0.789
19,GradCAM,45,0.926,0.382,0.179,0.991,0.78
19,GradCAM,46,0.949,0.43,0.021,0.991,0.837
19,GradCAM,47,0.98,0.356,0.105,0.994,0.806
19,GradCAM,48,0.951,0.413,0.139,0.995,0.805
19,GradCAM,49,0.876,0.342,0.039,0.964,0.786
19,GradCAM,50,0.89,0.399,0.126,0.976,0.785
19,GradCAM,51,0.974,0.401,0.061,0.988,0.825
19,GradCAM,52,0.955,0.417,0.192,0.994,0.794
19,GradCAM,53,0.819,0.256,0.06,0.95,0.741
19,GradCAM,54,0.722,0.323,0.744,0.982,0.571
19,GradCAM,55,0.923,0.366,0.163,0.995,0.78
19,GradCAM,56,0.71,0.357,0.004,0.983,0.761
19,GradCAM,57,0.972,0.45,0.124,0.991,0.823
19,GradCAM,58,0.986,0.49,0.003,0.995,0.867
19,GradCAM,59,0.98,0.392,0.045,0.992,0.83
19,GradCAM,60,0.948,0.413,0.024,0.995,0.833
19,GradCAM,61,0.835,0.442,0.029,0.988,0.809
19,GradCAM,62,0.952,0.375,0.217,0.995,0.776
19,GradCAM,63,0.907,0.393,0.069,0.992,0.806
19,GradCAM,64,0.925,0.486,0.002,0.996,0.851
19,GradCAM,65,0.781,0.437,0.005,0.995,0.802
19,GradCAM,66,0.927,0.398,0.021,0.954,0.815
19,GradCAM,67,0.761,0.374,0.006,0.992,0.78
19,GradCAM,68,0.878,0.43,0.318,0.993,0.746
19,GradCAM,69,0.973,0.443,0.064,0.996,0.837
19,GradCAM,70,0.979,0.463,0.006,0.997,0.858
19,GradCAM,71,0.86,0.361,0.02,0.984,0.796
19,GradCAM,72,0.993,0.422,0.015,0.995,0.849
19,GradCAM,73,0.707,0.459,0.132,0.994,0.757
19,GradCAM,74,0.912,0.422,0.016,0.994,0.828
19,GradCAM,75,0.979,0.39,0.083,0.994,0.82
19,GradCAM,76,0.97,0.343,0.044,0.987,0.814
19,GradCAM,77,0.651,0.274,0.06,0.949,0.704
19,GradCAM,78,0.919,0.338,0.113,0.981,0.781
19,GradCAM,79,0.731,0.48,0.047,0.993,0.789
19,GradCAM,80,0.91,0.431,0.013,0.985,0.828
19,GradCAM,81,0.828,0.333,0.078,0.979,0.766
19,GradCAM,82,0.842,0.329,0.022,0.983,0.783
19,GradCAM,83,0.955,0.412,0.096,0.993,0.816
19,GradCAM,84,0.584,0.318,0.851,0.966,0.504
19,GradCAM,85,0.947,0.369,0.062,0.994,0.812
19,GradCAM,86,0.94,0.456,0.002,0.995,0.847
19,GradCAM,87,0.972,0.399,0.003,0.99,0.84
19,GradCAM,88,0.975,0.343,0.01,0.97,0.819
19,GradCAM,89,0.946,0.403,0.119,0.992,0.805
19,GradCAM,90,0.967,0.335,0.097,0.989,0.799
19,GradCAM,91,0.951,0.403,0.02,0.993,0.832
19,GradCAM,92,0.957,0.363,0.057,0.988,0.813
19,GradCAM,93,0.809,0.422,0.036,0.996,0.798
19,GradCAM,94,0.972,0.366,0.047,0.986,0.819
19,GradCAM,95,0.886,0.377,0.069,0.992,0.797
19,GradCAM,96,0.916,0.427,0.11,0.997,0.808
19,GradCAM,97,0.944,0.465,0.111,0.99,0.822
19,GradCAM,98,0.913,0.407,0.281,0.984,0.756
19,GradCAM,99,0.97,0.384,0.049,0.992,0.824
19,SHAP,0,0.125,0.455,0.006,0.283,0.464
19,SHAP,1,0.136,0.535,0.027,0.238,0.47
19,SHAP,2,0.168,0.534,0.011,0.213,0.476
19,SHAP,3,0.138,0.507,0.01,0.173,0.452
19,SHAP,4,0.119,0.443,0.006,0.166,0.431
19,SHAP,5,0.125,0.487,0.027,0.229,0.453
19,SHAP,6,0.175,0.503,0.003,0.174,0.462
19,SHAP,7,0.264,0.517,0.061,0.351,0.518
19,SHAP,8,0.184,0.472,0.816,0.226,0.266
19,SHAP,9,0.135,0.496,0.356,0.183,0.365
19,SHAP,10,0.062,0.491,0.005,0.195,0.436
19,SHAP,11,0.13,0.513,0.003,0.247,0.471
19,SHAP,12,0.268,0.572,0.074,0.241,0.502
19,SHAP,13,0.147,0.477,0.004,0.227,0.462
19,SHAP,14,0.181,0.504,0.903,0.241,0.256
19,SHAP,15,0.089,0.469,0.001,0.227,0.446
19,SHAP,16,0.211,0.544,0.838,0.295,0.303
19,SHAP,17,0.103,0.485,0.003,0.211,0.449
19,SHAP,18,0.136,0.54,0.014,0.305,0.492
19,SHAP,19,0.162,0.509,0.088,0.277,0.465
19,SHAP,20,0.114,0.489,0.025,0.325,0.476
19,SHAP,21,0.062,0.485,0.001,0.266,0.453
19,SHAP,22,0.143,0.544,0.721,0.239,0.301
19,SHAP,23,0.177,0.497,0.022,0.242,0.474
19,SHAP,24,0.04,0.501,0.002,0.181,0.43
19,SHAP,25,0.16,0.532,0.003,0.276,0.491
19,SHAP,26,0.122,0.476,0.011,0.173,0.44
19,SHAP,27,0.102,0.445,0.008,0.21,0.437
19,SHAP,28,0.175,0.518,0.034,0.251,0.478
19,SHAP,29,0.162,0.502,0.011,0.171,0.456
19,SHAP,30,0.264,0.558,0.213,0.243,0.463
19,SHAP,31,0.062,0.479,0.015,0.194,0.43
19,SHAP,32,0.164,0.461,0.011,0.246,0.465
19,SHAP,33,0.225,0.506,0.931,0.299,0.275
19,SHAP,34,0.142,0.537,0.442,0.237,0.369
19,SHAP,35,0.082,0.487,0.038,0.21,0.435
19,SHAP,36,0.129,0.471,0.076,0.214,0.434
19,SHAP,37,0.27,0.473,0.017,0.222,0.487
19,SHAP,38,0.149,0.498,0.461,0.267,0.363
19,SHAP,39,0.061,0.512,0.007,0.268,0.459
19,SHAP,40,0.06,0.524,0.438,0.171,0.329
19,SHAP,41,0.109,0.512,0.001,0.208,0.457
19,SHAP,42,0.172,0.549,0.764,0.329,0.321
19,SHAP,43,0.035,0.494,0.0,0.304,0.458
19,SHAP,44,0.128,0.445,0.002,0.2,0.443
19,SHAP,45,0.208,0.464,0.03,0.217,0.465
19,SHAP,46,0.117,0.499,0.06,0.155,0.428
19,SHAP,47,0.194,0.462,0.076,0.239,0.455
19,SHAP,48,0.221,0.505,0.028,0.244,0.485
19,SHAP,49,0.14,0.478,0.002,0.286,0.476
19,SHAP,50,0.17,0.428,0.006,0.159,0.438
19,SHAP,51,0.116,0.523,0.257,0.186,0.392
19,SHAP,52,0.16,0.515,0.039,0.242,0.469
19,SHAP,53,0.121,0.465,0.002,0.254,0.46
19,SHAP,54,0.222,0.478,0.942,0.241,0.25
19,SHAP,55,0.156,0.532,0.022,0.233,0.475
19,SHAP,56,0.289,0.498,0.038,0.291,0.51
19,SHAP,57,0.41,0.562,0.012,0.383,0.586
19,SHAP,58,0.086,0.474,0.004,0.275,0.458
19,SHAP,59,0.068,0.473,0.008,0.17,0.426
19,SHAP,60,0.065,0.522,0.002,0.274,0.465
19,SHAP,61,0.234,0.508,0.142,0.223,0.456
19,SHAP,62,0.098,0.498,0.013,0.206,0.447
19,SHAP,63,0.149,0.499,0.002,0.211,0.464
19,SHAP,64,0.279,0.45,0.158,0.286,0.464
19,SHAP,65,0.117,0.491,0.036,0.233,0.451
19,SHAP,66,0.192,0.482,0.237,0.238,0.419
19,SHAP,67,0.108,0.465,0.067,0.192,0.424
19,SHAP,68,0.218,0.485,0.23,0.331,0.451
19,SHAP,69,0.244,0.482,0.007,0.257,0.494
19,SHAP,70,0.215,0.488,0.146,0.225,0.446
19,SHAP,71,0.19,0.514,0.004,0.203,0.476
19,SHAP,72,0.131,0.516,0.027,0.248,0.467
19,SHAP,73,0.266,0.52,0.087,0.256,0.489
19,SHAP,74,0.197,0.487,0.001,0.21,0.473
